# Residuals     
# Time          	p               	Ux              	Uz              	e               	k               	omega           
0.0263          	1.59481208e-03	2.02936467e-03	3.84088238e-03	2.18245174e-03	2.05534078e-05	8.06184290e-06
0.02632         	1.58717437e-03	2.03487283e-03	3.82644372e-03	2.18807004e-03	2.04942703e-05	8.07563053e-06
0.02634         	1.58012110e-03	2.04052076e-03	3.81159126e-03	2.19389992e-03	2.04330022e-05	8.07668250e-06
0.02636         	1.57367002e-03	2.04642682e-03	3.79650107e-03	2.19988068e-03	2.03694437e-05	8.04096397e-06
0.02638         	1.56762757e-03	2.05234057e-03	3.78106569e-03	2.20593754e-03	2.03029016e-05	7.98616178e-06
0.0264          	1.56128229e-03	2.05836287e-03	3.76522711e-03	2.21222845e-03	2.02369415e-05	7.94741018e-06
0.02642         	1.55498732e-03	2.06449173e-03	3.74900643e-03	2.21878111e-03	2.01723268e-05	7.92898377e-06
0.02644         	1.54976539e-03	2.07071850e-03	3.73231519e-03	2.22567397e-03	2.01074573e-05	7.98101173e-06
0.02646         	1.54513383e-03	2.07701642e-03	3.71538919e-03	2.23248547e-03	2.00425828e-05	8.03381621e-06
0.02648         	1.54086212e-03	2.08336811e-03	3.69814135e-03	2.23907622e-03	1.99820482e-05	8.07345947e-06
0.0265          	1.53667935e-03	2.08973581e-03	3.68055238e-03	2.24565943e-03	1.99211755e-05	8.08261783e-06
0.02652         	1.53363710e-03	2.09598168e-03	3.66265625e-03	2.25220880e-03	1.98563715e-05	8.08585471e-06
0.02654         	1.53145175e-03	2.10213065e-03	3.64439407e-03	2.25873889e-03	1.97896782e-05	8.07493115e-06
0.02656         	1.52973039e-03	2.10822458e-03	3.62587565e-03	2.26524532e-03	1.97301402e-05	8.05967374e-06
0.02658         	1.52875453e-03	2.11425846e-03	3.60696566e-03	2.27187505e-03	1.96833660e-05	8.12636206e-06
0.0266          	1.52880148e-03	2.12036026e-03	3.58767834e-03	2.27866425e-03	1.96349334e-05	8.17492232e-06
0.02662         	1.52899745e-03	2.12645090e-03	3.56804526e-03	2.28547787e-03	1.95859930e-05	8.21526888e-06
0.02664         	1.52971116e-03	2.13248707e-03	3.54807917e-03	2.29227980e-03	1.95374321e-05	8.23846309e-06
0.02666         	1.53059643e-03	2.13846789e-03	3.52772759e-03	2.29948147e-03	1.94899577e-05	8.25407838e-06
0.02668         	1.53161191e-03	2.14435066e-03	3.50695565e-03	2.30716613e-03	1.94405610e-05	8.24091626e-06
0.0267          	1.53294545e-03	2.15030655e-03	3.48603378e-03	2.31492704e-03	1.93896419e-05	8.23415279e-06
0.02672         	1.53476537e-03	2.15625091e-03	3.46502177e-03	2.32262489e-03	1.93385990e-05	8.28235181e-06
0.02674         	1.53697735e-03	2.16211722e-03	3.44373621e-03	2.33017448e-03	1.92855084e-05	8.30721823e-06
0.02676         	1.53940819e-03	2.16792230e-03	3.42210280e-03	2.33767365e-03	1.92302503e-05	8.32077741e-06
0.02678         	1.54180898e-03	2.17355956e-03	3.40034079e-03	2.34517469e-03	1.91722369e-05	8.33403900e-06
0.0268          	1.54403854e-03	2.17913104e-03	3.37829889e-03	2.35266854e-03	1.91278682e-05	8.33314976e-06
0.02682         	1.54619794e-03	2.18459748e-03	3.35631845e-03	2.36025515e-03	1.90940511e-05	8.31514668e-06
0.02684         	1.54879789e-03	2.18995654e-03	3.33442287e-03	2.36790849e-03	1.90617372e-05	8.28854332e-06
0.02686         	1.55174828e-03	2.19516459e-03	3.31242534e-03	2.37569323e-03	1.90309267e-05	8.31674898e-06
0.02688         	1.55518800e-03	2.20021952e-03	3.29047360e-03	2.38341881e-03	1.89990847e-05	8.33555982e-06
0.0269          	1.55936106e-03	2.20528962e-03	3.26872867e-03	2.39119860e-03	1.89648028e-05	8.34855693e-06
0.02692         	1.56393575e-03	2.21037078e-03	3.24732942e-03	2.39897481e-03	1.89289649e-05	8.35030387e-06
0.02694         	1.56901415e-03	2.21551629e-03	3.22590794e-03	2.40674729e-03	1.88895356e-05	8.34385817e-06
0.02696         	1.57440752e-03	2.22065467e-03	3.20457017e-03	2.41469269e-03	1.88477558e-05	8.30935820e-06
0.02698         	1.57968762e-03	2.22574630e-03	3.18346341e-03	2.42271431e-03	1.88046991e-05	8.30016393e-06
0.027           	1.58491654e-03	2.23082535e-03	3.16258674e-03	2.43079717e-03	1.87596776e-05	8.33651518e-06
0.02702         	1.59015039e-03	2.23567052e-03	3.14218903e-03	2.43875486e-03	1.87123471e-05	8.38041697e-06
0.02704         	1.59554017e-03	2.24042533e-03	3.12279922e-03	2.44679427e-03	1.86645992e-05	8.39399803e-06
0.02706         	1.60157560e-03	2.24514557e-03	3.10405083e-03	2.45498179e-03	1.86126875e-05	8.39654489e-06
0.02708         	1.60778816e-03	2.24982776e-03	3.08562223e-03	2.46351403e-03	1.85569383e-05	8.40725553e-06
0.0271          	1.61424735e-03	2.25436970e-03	3.06764806e-03	2.47237783e-03	1.84971770e-05	8.41817876e-06
0.02712         	1.62108571e-03	2.25893371e-03	3.05013155e-03	2.48129709e-03	1.84343690e-05	8.42006750e-06
0.02714         	1.62827735e-03	2.26351158e-03	3.03289747e-03	2.49017160e-03	1.83769841e-05	8.47460084e-06
0.02716         	1.63598865e-03	2.26814157e-03	3.01613341e-03	2.49913482e-03	1.83271807e-05	8.51779787e-06
0.02718         	1.64372644e-03	2.27272273e-03	2.99988370e-03	2.50814619e-03	1.82775201e-05	8.55615245e-06
0.0272          	1.65164182e-03	2.27717872e-03	2.98406626e-03	2.51745872e-03	1.82264206e-05	8.58581461e-06
0.02722         	1.65917416e-03	2.28150327e-03	2.96891183e-03	2.52673672e-03	1.81724039e-05	8.58835414e-06
0.02724         	1.66672515e-03	2.28576206e-03	2.95377615e-03	2.53606430e-03	1.81156283e-05	8.58506709e-06
0.02726         	1.67428865e-03	2.28989766e-03	2.93927667e-03	2.54549260e-03	1.80561690e-05	8.60275930e-06
0.02728         	1.68180220e-03	2.29386974e-03	2.92517171e-03	2.55508285e-03	1.79955022e-05	8.65063783e-06
0.0273          	1.68956512e-03	2.29780500e-03	2.91143312e-03	2.56464031e-03	1.79367163e-05	8.71142471e-06
0.02732         	1.69727007e-03	2.30145468e-03	2.89787634e-03	2.57412772e-03	1.78911808e-05	8.74404840e-06
0.02734         	1.70515272e-03	2.30506771e-03	2.88448347e-03	2.58350311e-03	1.78442532e-05	8.75817748e-06
0.02736         	1.71309614e-03	2.30866126e-03	2.87128331e-03	2.59279786e-03	1.78084584e-05	8.75809412e-06
0.02738         	1.72160708e-03	2.31220809e-03	2.85826150e-03	2.60211148e-03	1.77716063e-05	8.76877240e-06
0.0274          	1.72997330e-03	2.31561719e-03	2.84542148e-03	2.61168267e-03	1.77334685e-05	8.76028126e-06
0.02742         	1.73804045e-03	2.31897946e-03	2.83292630e-03	2.62112962e-03	1.76992630e-05	8.80661895e-06
0.02744         	1.74607589e-03	2.32249137e-03	2.82089659e-03	2.63060427e-03	1.76748033e-05	8.85071853e-06
0.02746         	1.75408968e-03	2.32585756e-03	2.80923951e-03	2.64033547e-03	1.76540143e-05	8.86885580e-06
0.02748         	1.76186382e-03	2.32919993e-03	2.79776095e-03	2.65024748e-03	1.76394756e-05	8.87472245e-06
0.0275          	1.76937759e-03	2.33240829e-03	2.78640317e-03	2.66027420e-03	1.76242689e-05	8.85413277e-06
0.02752         	1.77646929e-03	2.33566299e-03	2.77514578e-03	2.67039073e-03	1.76085594e-05	8.83531059e-06
0.02754         	1.78334597e-03	2.33892938e-03	2.76418558e-03	2.68059436e-03	1.76006260e-05	8.81795037e-06
0.02756         	1.79028813e-03	2.34205177e-03	2.75332700e-03	2.69063925e-03	1.75929651e-05	8.87215560e-06
0.02758         	1.79710743e-03	2.34491209e-03	2.74261074e-03	2.70046510e-03	1.75856359e-05	8.91475256e-06
0.0276          	1.80386658e-03	2.34779810e-03	2.73183803e-03	2.71042142e-03	1.75759783e-05	8.93526946e-06
0.02762         	1.81022953e-03	2.35066692e-03	2.72126270e-03	2.72091358e-03	1.75705660e-05	8.91917547e-06
0.02764         	1.81640040e-03	2.35372686e-03	2.71066295e-03	2.73135645e-03	1.75654637e-05	8.90976020e-06
0.02766         	1.82218540e-03	2.35684318e-03	2.70033206e-03	2.74174824e-03	1.75605243e-05	8.91503186e-06
0.02768         	1.82798192e-03	2.35974799e-03	2.69033798e-03	2.75186615e-03	1.75535355e-05	8.92132449e-06
0.0277          	1.83297590e-03	2.36256192e-03	2.68032457e-03	2.76162443e-03	1.75519478e-05	8.98106812e-06
0.02772         	1.83752704e-03	2.36539394e-03	2.67036325e-03	2.77135232e-03	1.75611993e-05	9.03189802e-06
0.02774         	1.84256572e-03	2.36832458e-03	2.66045697e-03	2.78083565e-03	1.75745531e-05	9.06494708e-06
0.02776         	1.84769311e-03	2.37112365e-03	2.65060733e-03	2.79100144e-03	1.75888639e-05	9.05641555e-06
0.02778         	1.85244589e-03	2.37397076e-03	2.64080175e-03	2.80129744e-03	1.76034362e-05	9.09493099e-06
0.0278          	1.85715384e-03	2.37680568e-03	2.63112244e-03	2.81155303e-03	1.76216085e-05	9.12034175e-06
0.02782         	1.86194393e-03	2.37973876e-03	2.62171578e-03	2.82172679e-03	1.76374089e-05	9.15475506e-06
0.02784         	1.86667318e-03	2.38268943e-03	2.61232378e-03	2.83162866e-03	1.76526012e-05	9.21818782e-06
0.02786         	1.87067260e-03	2.38566722e-03	2.60303897e-03	2.84133910e-03	1.76641940e-05	9.26554884e-06
0.02788         	1.87452480e-03	2.38850519e-03	2.59377841e-03	2.85088983e-03	1.76775894e-05	9.29987659e-06
0.0279          	1.87878772e-03	2.39133123e-03	2.58478111e-03	2.86069418e-03	1.76940376e-05	9.32906452e-06
0.02792         	1.88298583e-03	2.39413894e-03	2.57587099e-03	2.87067496e-03	1.77175675e-05	9.34732148e-06
0.02794         	1.88717140e-03	2.39688549e-03	2.56682914e-03	2.88056271e-03	1.77382517e-05	9.36880767e-06
0.02796         	1.89086443e-03	2.39945937e-03	2.55784223e-03	2.89042076e-03	1.77560503e-05	9.40839801e-06
0.02798         	1.89436971e-03	2.40206564e-03	2.54930583e-03	2.89991240e-03	1.77772892e-05	9.45102245e-06
0.028           	1.89771573e-03	2.40475180e-03	2.54109253e-03	2.90923315e-03	1.77968289e-05	9.50659017e-06
0.02802         	1.90108294e-03	2.40760063e-03	2.53298778e-03	2.91866515e-03	1.78163997e-05	9.51781641e-06
0.02804         	1.90410251e-03	2.41065239e-03	2.52486689e-03	2.92867298e-03	1.78395807e-05	9.53526085e-06
0.02806         	1.90702165e-03	2.41370007e-03	2.51690129e-03	2.93867983e-03	1.78588737e-05	9.53366709e-06
0.02808         	1.90953354e-03	2.41658502e-03	2.50899736e-03	2.94860745e-03	1.78739750e-05	9.52790930e-06
0.0281          	1.91186822e-03	2.41936389e-03	2.50110687e-03	2.95854394e-03	1.78954111e-05	9.54211901e-06
0.02812         	1.91432558e-03	2.42212198e-03	2.49333766e-03	2.96872801e-03	1.79167080e-05	9.58083894e-06
0.02814         	1.91697620e-03	2.42472051e-03	2.48570099e-03	2.97870474e-03	1.79378355e-05	9.61083045e-06
0.02816         	1.91973442e-03	2.42719649e-03	2.47837155e-03	2.98852299e-03	1.79611905e-05	9.57848048e-06
0.02818         	1.92287874e-03	2.42966756e-03	2.47116135e-03	2.99857372e-03	1.79834913e-05	9.55329852e-06
0.0282          	1.92610562e-03	2.43224192e-03	2.46416487e-03	3.00885319e-03	1.80030706e-05	9.55157327e-06
0.02822         	1.92877873e-03	2.43490173e-03	2.45741318e-03	3.01949788e-03	1.80195797e-05	9.54729370e-06
0.02824         	1.93112787e-03	2.43757618e-03	2.45086998e-03	3.03004139e-03	1.80360327e-05	9.55701972e-06
0.02826         	1.93338480e-03	2.44029406e-03	2.44420529e-03	3.04040522e-03	1.80562819e-05	9.58766760e-06
0.02828         	1.93509457e-03	2.44285734e-03	2.43750064e-03	3.05086509e-03	1.80763488e-05	9.60222772e-06
0.0283          	1.93632828e-03	2.44536129e-03	2.43102944e-03	3.06121207e-03	1.81033555e-05	9.55913505e-06
0.02832         	1.93814864e-03	2.44774773e-03	2.42458784e-03	3.07174054e-03	1.81330662e-05	9.51008314e-06
0.02834         	1.94085705e-03	2.45017321e-03	2.41820214e-03	3.08280703e-03	1.81588086e-05	9.49647983e-06
0.02836         	1.94306491e-03	2.45276894e-03	2.41216014e-03	3.09391038e-03	1.81808356e-05	9.51932116e-06
0.02838         	1.94514495e-03	2.45540039e-03	2.40640461e-03	3.10493462e-03	1.82042538e-05	9.56205364e-06
0.0284          	1.94689957e-03	2.45786791e-03	2.40074917e-03	3.11580870e-03	1.82294167e-05	9.62228763e-06
0.02842         	1.94848307e-03	2.46022350e-03	2.39500449e-03	3.12692087e-03	1.82575023e-05	9.64554403e-06
0.02844         	1.95016141e-03	2.46243932e-03	2.38962903e-03	3.13794521e-03	1.82850171e-05	9.62171022e-06
0.02846         	1.95177404e-03	2.46452967e-03	2.38458484e-03	3.14912036e-03	1.83192611e-05	9.58277116e-06
0.02848         	1.95321668e-03	2.46646008e-03	2.38001010e-03	3.16047492e-03	1.83512164e-05	9.57490616e-06
0.0285          	1.95454612e-03	2.46845106e-03	2.37559272e-03	3.17184242e-03	1.83778702e-05	9.61932804e-06
0.02852         	1.95585547e-03	2.47056496e-03	2.37128486e-03	3.18327769e-03	1.84038745e-05	9.68295944e-06
0.02854         	1.95720658e-03	2.47254489e-03	2.36722919e-03	3.19512676e-03	1.84277839e-05	9.73306860e-06
0.02856         	1.95938586e-03	2.47458284e-03	2.36344555e-03	3.20725841e-03	1.84509661e-05	9.74831756e-06
0.02858         	1.96146917e-03	2.47649281e-03	2.36014801e-03	3.21957259e-03	1.84744985e-05	9.74171861e-06
0.0286          	1.96337010e-03	2.47820182e-03	2.35711923e-03	3.23182265e-03	1.84977024e-05	9.69071281e-06
0.02862         	1.96483807e-03	2.47988306e-03	2.35434771e-03	3.24389878e-03	1.85212194e-05	9.66199421e-06
0.02864         	1.96648841e-03	2.48146727e-03	2.35173823e-03	3.25585625e-03	1.85473083e-05	9.67860319e-06
0.02866         	1.96889154e-03	2.48287969e-03	2.34928224e-03	3.26836446e-03	1.85704252e-05	9.70902886e-06
0.02868         	1.97160580e-03	2.48415466e-03	2.34722733e-03	3.28069489e-03	1.85937599e-05	9.73633477e-06
0.0287          	1.97452081e-03	2.48541334e-03	2.34539245e-03	3.29335740e-03	1.86131530e-05	9.75647866e-06
0.02872         	1.97768885e-03	2.48700602e-03	2.34383660e-03	3.30638545e-03	1.86362540e-05	9.74101407e-06
0.02874         	1.98046939e-03	2.48841998e-03	2.34285819e-03	3.31941493e-03	1.86556939e-05	9.67654851e-06
0.02876         	1.98284845e-03	2.48970856e-03	2.34179931e-03	3.33219679e-03	1.86711279e-05	9.57615875e-06
0.02878         	1.98531158e-03	2.49100335e-03	2.34073541e-03	3.34525960e-03	1.86859071e-05	9.52896719e-06
0.0288          	1.98805500e-03	2.49225536e-03	2.33990819e-03	3.35839681e-03	1.87007088e-05	9.55690467e-06
0.02882         	1.99071882e-03	2.49330916e-03	2.33918762e-03	3.37128937e-03	1.87207406e-05	9.59154157e-06
0.02884         	1.99335858e-03	2.49421284e-03	2.33886684e-03	3.38423649e-03	1.87420047e-05	9.61849634e-06
0.02886         	1.99599542e-03	2.49523798e-03	2.33872097e-03	3.39713528e-03	1.87655337e-05	9.57314509e-06
0.02888         	1.99929996e-03	2.49615076e-03	2.33882719e-03	3.40987646e-03	1.87887195e-05	9.50706008e-06
0.0289          	2.00294247e-03	2.49685957e-03	2.33910674e-03	3.42284160e-03	1.88088616e-05	9.41991907e-06
0.02892         	2.00678347e-03	2.49746668e-03	2.33972125e-03	3.43627882e-03	1.88270950e-05	9.35309569e-06
0.02894         	2.01081355e-03	2.49809103e-03	2.34071554e-03	3.44972218e-03	1.88434526e-05	9.39113039e-06
0.02896         	2.01488901e-03	2.49867863e-03	2.34188772e-03	3.46327294e-03	1.88592642e-05	9.44968465e-06
0.02898         	2.01890465e-03	2.49928740e-03	2.34312414e-03	3.47687626e-03	1.88793999e-05	9.48892661e-06
0.029           	2.02328642e-03	2.49997064e-03	2.34442242e-03	3.49060998e-03	1.89062096e-05	9.47359584e-06
0.02902         	2.02775554e-03	2.50076078e-03	2.34603162e-03	3.50439313e-03	1.89353361e-05	9.44261117e-06
0.02904         	2.03220776e-03	2.50178499e-03	2.34809652e-03	3.51804768e-03	1.89637261e-05	9.36737606e-06
0.02906         	2.03639758e-03	2.50295585e-03	2.35034830e-03	3.53172129e-03	1.89905607e-05	9.29594619e-06
0.02908         	2.04046882e-03	2.50423490e-03	2.35263315e-03	3.54516400e-03	1.90139390e-05	9.34800022e-06
0.0291          	2.04410108e-03	2.50547249e-03	2.35488630e-03	3.55859500e-03	1.90348073e-05	9.44559250e-06
0.02912         	2.04759430e-03	2.50713475e-03	2.35737923e-03	3.57240496e-03	1.90549348e-05	9.52300052e-06
0.02914         	2.05171252e-03	2.50867917e-03	2.36018784e-03	3.58618277e-03	1.90750442e-05	9.55618851e-06
0.02916         	2.05607030e-03	2.50991946e-03	2.36314998e-03	3.59989442e-03	1.90994928e-05	9.53626630e-06
0.02918         	2.06034185e-03	2.51113186e-03	2.36641861e-03	3.61359646e-03	1.91215051e-05	9.47806636e-06
0.0292          	2.06438949e-03	2.51265608e-03	2.36973399e-03	3.62758942e-03	1.91447549e-05	9.39365932e-06
0.02922         	2.06848334e-03	2.51418175e-03	2.37310636e-03	3.64164375e-03	1.91653922e-05	9.38100984e-06
0.02924         	2.07247207e-03	2.51561156e-03	2.37656125e-03	3.65618079e-03	1.91818702e-05	9.49039597e-06
0.02926         	2.07651973e-03	2.51686789e-03	2.37988242e-03	3.67129167e-03	1.91976022e-05	9.57631350e-06
0.02928         	2.08044942e-03	2.51792495e-03	2.38331517e-03	3.68673370e-03	1.92117214e-05	9.59533339e-06
0.0293          	2.08460217e-03	2.51888397e-03	2.38648334e-03	3.70244317e-03	1.92228577e-05	9.56044351e-06
0.02932         	2.08969068e-03	2.51994001e-03	2.38961043e-03	3.71825130e-03	1.92326309e-05	9.50004627e-06
0.02934         	2.09452911e-03	2.52100042e-03	2.39262805e-03	3.73423421e-03	1.92444942e-05	9.40564776e-06
0.02936         	2.09922233e-03	2.52194303e-03	2.39575570e-03	3.75061635e-03	1.92530363e-05	9.32668430e-06
0.02938         	2.10404513e-03	2.52273990e-03	2.39900781e-03	3.76725645e-03	1.92596282e-05	9.39284779e-06
0.0294          	2.10912777e-03	2.52322540e-03	2.40214269e-03	3.78403552e-03	1.92648971e-05	9.45558282e-06
0.02942         	2.11419875e-03	2.52348446e-03	2.40528346e-03	3.80048363e-03	1.92709019e-05	9.47539751e-06
0.02944         	2.11914787e-03	2.52385493e-03	2.40850345e-03	3.81705377e-03	1.92784909e-05	9.44339975e-06
0.02946         	2.12380074e-03	2.52388719e-03	2.41157932e-03	3.83406594e-03	1.92866039e-05	9.36722932e-06
0.02948         	2.12856947e-03	2.52381524e-03	2.41462772e-03	3.85137584e-03	1.92962255e-05	9.25090276e-06
0.0295          	2.13356692e-03	2.52366978e-03	2.41769546e-03	3.86879117e-03	1.93020256e-05	9.12812288e-06
0.02952         	2.13837132e-03	2.52341120e-03	2.42061214e-03	3.88636276e-03	1.93107046e-05	9.15222537e-06
0.02954         	2.14294168e-03	2.52296748e-03	2.42354477e-03	3.90365453e-03	1.93187460e-05	9.23920874e-06
0.02956         	2.14752435e-03	2.52219660e-03	2.42652051e-03	3.92108919e-03	1.93277897e-05	9.27982460e-06
0.02958         	2.15207432e-03	2.52123028e-03	2.42958010e-03	3.93842897e-03	1.93391710e-05	9.25480266e-06
0.0296          	2.15646263e-03	2.52019076e-03	2.43243217e-03	3.95612580e-03	1.93515374e-05	9.19790005e-06
0.02962         	2.16063585e-03	2.51901790e-03	2.43507474e-03	3.97386395e-03	1.93610837e-05	9.11321116e-06
0.02964         	2.16501766e-03	2.51774992e-03	2.43760534e-03	3.99151497e-03	1.93668255e-05	9.00074021e-06
0.02966         	2.16991276e-03	2.51641453e-03	2.44012452e-03	4.00942222e-03	1.93726539e-05	8.99904916e-06
0.02968         	2.17530447e-03	2.51484659e-03	2.44285505e-03	4.02746175e-03	1.93814244e-05	9.11550680e-06
0.0297          	2.18053362e-03	2.51300756e-03	2.44572160e-03	4.04565114e-03	1.93928759e-05	9.19514348e-06
0.02972         	2.18559407e-03	2.51097984e-03	2.44850675e-03	4.06393247e-03	1.94071017e-05	9.22026750e-06
0.02974         	2.19050900e-03	2.50894224e-03	2.45124324e-03	4.08229983e-03	1.94205588e-05	9.20935547e-06
0.02976         	2.19507149e-03	2.50672639e-03	2.45439700e-03	4.10055880e-03	1.94346869e-05	9.16321027e-06
0.02978         	2.19993697e-03	2.50428316e-03	2.45742836e-03	4.11845586e-03	1.94455862e-05	9.06675718e-06
0.0298          	2.20509528e-03	2.50174547e-03	2.46045872e-03	4.13660268e-03	1.94531300e-05	9.02151913e-06
0.02982         	2.21111559e-03	2.49892567e-03	2.46349156e-03	4.15453461e-03	1.94569662e-05	9.14460153e-06
0.02984         	2.21776830e-03	2.49575417e-03	2.46649727e-03	4.17224860e-03	1.94636837e-05	9.25734661e-06
0.02986         	2.22517303e-03	2.49258503e-03	2.46932632e-03	4.18936125e-03	1.94705532e-05	9.30901119e-06
0.02988         	2.23323444e-03	2.48913807e-03	2.47209078e-03	4.20708069e-03	1.94729483e-05	9.30730476e-06
0.0299          	2.24206741e-03	2.48542419e-03	2.47462574e-03	4.22478643e-03	1.94722228e-05	9.25424550e-06
0.02992         	2.25266182e-03	2.48159155e-03	2.47711965e-03	4.24225014e-03	1.94721840e-05	9.15097281e-06
0.02994         	2.26424270e-03	2.47780319e-03	2.47946383e-03	4.25937850e-03	1.94704252e-05	9.06369715e-06
0.02996         	2.27717496e-03	2.47412058e-03	2.48165514e-03	4.27688870e-03	1.94650606e-05	9.13486515e-06
0.02998         	2.29097884e-03	2.47020776e-03	2.48379446e-03	4.29436811e-03	1.94604705e-05	9.22350684e-06
0.03            	2.30560999e-03	2.46602488e-03	2.48607613e-03	4.31176864e-03	1.94545555e-05	9.24511651e-06
0.03002         	2.32110348e-03	2.46168869e-03	2.48842737e-03	4.32956600e-03	1.94485083e-05	9.20877350e-06
0.03004         	2.33791185e-03	2.45717883e-03	2.49078853e-03	4.34687355e-03	1.94405919e-05	9.15112498e-06
0.03006         	2.35597453e-03	2.45247821e-03	2.49307501e-03	4.36417382e-03	1.94322882e-05	9.04476170e-06
